Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
747744,Football - Youth,01/21/2024 10:00:00 AM,01/21/2024 02:00:00 PM,Parks Department,Sport - Youth,Queens,Mafera Park: Football-01,,N/A,"05,","104,"
740944,Miscellaneous,01/20/2024 01:00:00 PM,01/20/2024 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Manhattan Beach Park: Softball-01,,N/A,"15,","61,"
742102,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 11:00:00 AM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
741611,Soccer -Regulation,01/21/2024 08:00:00 AM,01/21/2024 11:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
753775,Soccer - Non Regulation,01/20/2024 12:00:00 PM,01/20/2024 03:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bushwick Playground: Soccer-01,,N/A,"04,","83,"
742090,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 12:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
741860,Soccer - Non Regulation,01/21/2024 10:00:00 AM,01/21/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-91",,N/A,"11,","25,"
741618,Soccer -Regulation,01/20/2024 04:00:00 PM,01/20/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
745125,Soccer -Regulation,01/21/2024 10:00:00 AM,01/21/2024 02:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Red Hook Recreation Area: Soccer-04 HS,,N/A,"06,","76,"
746301,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 03:00:00 PM,Parks Department,Sport - Youth,Bronx,P.O. Serrano Playground: Soccer-01,,N/A,"09,","43,"
748623,Soccer -Regulation,01/20/2024 12:00:00 PM,01/20/2024 03:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Red Hook Recreation Area: Soccer-02,,N/A,"6,","76,"
752837,Bronx Outreach Collective tabling,01/18/2024 10:00:00 AM,01/18/2024 12:00:00 PM,Parks Department,Special Event,Bronx,Patterson Playground: Patterson Playground,,N/A,"1,","40,"
744944,Soccer - Non Regulation,01/20/2024 04:00:00 PM,01/20/2024 05:30:00 PM,Parks Department,Sport - Adult,Brooklyn,Parade Ground: Soccer-10,,N/A,"14,","70,"
741092,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 10:00:00 AM,Parks Department,Sport - Adult,Manhattan,Booker T. Washington Playground: Soccer-01,,N/A,"07,","24,"
740854,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 01:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
740843,Soccer - Non Regulation,01/20/2024 01:00:00 PM,01/20/2024 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Baruch Playground: Football-01 ,Baruch Playground: Football-02",,N/A,"03,","7,"
748185,September 11 commemoration ceremony,09/11/2024 03:00:00 PM,09/11/2024 06:00:00 PM,Parks Department,Special Event,Brooklyn,Asser Levy Park: Lawn,,N/A,"13,","60,"
745339,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 09:00:00 AM,Parks Department,Sport - Adult,Queens,Flushing Meadows Corona Park: Soccer-01,,N/A,"81,","110,"
744623,Soccer -Regulation,01/20/2024 12:00:00 PM,01/20/2024 04:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
746596,Hockey,01/20/2024 11:00:00 AM,01/20/2024 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,McGuire Fields: Hockey-01,,N/A,"18,","63,"
746491,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 10:00:00 AM,Parks Department,Sport - Adult,Queens,Murray Playground: Soccer-01,,N/A,"02,","108,"
751496,Soccer -Regulation,01/20/2024 10:30:00 AM,01/20/2024 04:00:00 PM,Parks Department,Sport - Adult,Staten Island,"Fairview Park: Multi-Purpose Field-01 ,Freshkills Park: Owl Hollow-Soccer-3",,N/A,"03, 3,","123,"
748760,Soccer - Non Regulation,01/21/2024 10:00:00 AM,01/21/2024 02:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bush Terminal Park: Soccer-03,,N/A,"07,","72,"
746041,Football - Youth,01/20/2024 01:00:00 PM,01/20/2024 02:00:00 PM,Parks Department,Sport - Youth,Manhattan,Jacob H. Schiff Playground: Soccer-01,,N/A,"09,","30,"
741427,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-74",,N/A,"11,","25,"
741678,Lawn closure - Lawn Outside Levin Playground A,01/21/2024 12:00:00 AM,01/21/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Lawn Outside Levin Playground (Section A) ,Central Park: Lawn Outside Levin Playground (Section B)",,N/A,"64,","22,"
745343,Soccer - Non Regulation,01/20/2024 01:00:00 PM,01/20/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
739789,Lawn closure - Pilgrim Hill,01/21/2024 12:00:00 AM,01/21/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Pilgrim Hill,,N/A,"64,","22,"
740869,Lacrosse,01/21/2024 10:00:00 AM,01/21/2024 02:00:00 PM,Parks Department,Sport - Adult,Queens,Mafera Park: Hockey-01,,N/A,"05,","104,"
743181,Soccer - Non Regulation,01/21/2024 10:00:00 AM,01/21/2024 03:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
741029,Soccer -Regulation,01/21/2024 08:00:00 AM,01/21/2024 10:00:00 AM,Parks Department,Sport - Adult,Staten Island,Freshkills Park: Owl Hollow-Soccer-4,,N/A,"03,","123,"
741934,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 01:00:00 PM,Parks Department,Sport - Youth,Queens,Grover Cleveland Playground: Soccer-01,,N/A,"05,","104,"
753866,Soccer -Regulation,01/20/2024 12:00:00 PM,01/20/2024 04:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
751762,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 07:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01A,,N/A,"04,","18,"
744153,Soccer - Non Regulation,01/21/2024 10:00:00 AM,01/21/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
752759,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 09:00:00 AM,Parks Department,Sport - Youth,Brooklyn,Kaiser Park: Football-01,,N/A,"13,","60,"
746704,Soccer - Non Regulation,01/20/2024 02:00:00 PM,01/20/2024 07:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Dyker Beach Park: Dyker 14th Ave-Asphalt-Softball-07,,N/A,"10,","68,"
740804,Soccer - Non Regulation,01/20/2024 11:00:00 AM,01/20/2024 05:00:00 PM,Parks Department,Sport - Adult,Manhattan,"James J Walker Park: Soccer-01 ,Peter's Field: Soccer-01",,N/A,"06, 2,","13, 6,"
740805,Football - Youth,01/20/2024 02:00:00 PM,01/20/2024 10:00:00 PM,Parks Department,Sport - Youth,Bronx,Macombs Dam Park: Soccer-01,,N/A,"04,","44,"
745031,Soccer - Non Regulation,01/20/2024 02:00:00 PM,01/20/2024 05:30:00 PM,Parks Department,Sport - Adult,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
750585,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 10:30:00 AM,Parks Department,Sport - Youth,Manhattan,Peter's Field: Soccer-01,,N/A,"06,","13,"
749168,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 06:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Parade Ground: Soccer-11,,N/A,"14,","70,"
744501,Soccer - Non Regulation,01/21/2024 10:00:00 AM,01/21/2024 03:00:00 PM,Parks Department,Sport - Youth,Queens,Flushing Meadows Corona Park: Soccer-03,,N/A,"81,","110,"
749611,Soccer - Non Regulation,01/20/2024 01:00:00 PM,01/20/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bush Terminal Park: Soccer-03,,N/A,"07,","72,"
744972,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 10:00:00 AM,Parks Department,Sport - Adult,Queens,Roy Wilkins Park: Soccer/Football-01,,N/A,"12,","113,"
745019,Soccer -Regulation,01/21/2024 09:00:00 AM,01/21/2024 06:00:00 PM,Parks Department,Sport - Adult,Manhattan,Pier 42: Soccer-01,,N/A,"3,","7,"
745748,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,Parque De Los Ninos: Parque De Los Ninos-Soccer-01,,N/A,"9,","43,"
748373,Miscellaneous,05/30/2024 10:00:00 AM,05/30/2024 02:00:00 PM,Parks Department,Special Event,Brooklyn,"Jacob Joffe Fields: Softball-01   ,Jacob Joffe Fields: Softball-02",,N/A,"18,","63,"
748376,Miscellaneous,05/15/2024 08:00:00 AM,05/15/2024 01:00:00 PM,Parks Department,Special Event,Brooklyn,"Friends Field: Softball-01   ,Friends Field: Softball-02",,N/A,"12,","66,"
748780,Miscellaneous,07/31/2024 08:00:00 AM,07/31/2024 09:00:00 AM,Parks Department,Special Event,Queens,Alley Pond Park: Parking Lot 01 - Springfield,,N/A,"11,","111,"
747986,Football Ã¢â¬â Flag Football,01/25/2024 08:00:00 AM,01/25/2024 03:30:00 PM,Parks Department,Sport - Adult,Bronx,Van Cortlandt Park: Stadium-Soccer-08,,N/A,"26,","50,"
739850,Lawn closure - Lawn behind the MET,01/25/2024 12:00:00 AM,01/25/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn Behind the Met Museum,,N/A,"64,","22,"
741655,Soccer - Non Regulation,01/24/2024 02:00:00 PM,01/24/2024 03:30:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 101st St-Soccer-04 C,,N/A,"07,","24,"
741618,Soccer -Regulation,01/24/2024 04:00:00 PM,01/24/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
743172,Soccer - Non Regulation,01/24/2024 08:00:00 PM,01/24/2024 10:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
740586,Lawn Closure - Greywacke Lawn,01/25/2024 12:01:00 AM,01/25/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Graywacke Arch Lawn,,N/A,"64,","22,"
679790,Lawn Closure Date closed for season,01/25/2024 12:00:00 AM,01/25/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Bowling Green Lawn,,N/A,"64,","22,"
746288,Soccer - Non Regulation,01/24/2024 07:00:00 PM,01/24/2024 10:00:00 PM,Parks Department,Sport - Adult,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
741998,Miscellaneous,01/25/2024 08:00:00 AM,01/25/2024 04:00:00 PM,Parks Department,Sport - Youth,Manhattan,St Catherine's Park: Soccer-01,,N/A,"08,","19,"
739793,Lawn closure - Cherry Hill,01/25/2024 12:00:00 AM,01/25/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove",,N/A,"64,","22,"
744486,Soccer - Non Regulation,01/25/2024 10:00:00 AM,01/25/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
744986,Hockey,01/24/2024 12:00:00 PM,01/24/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Juniper Valley Park: Hockey-01,,N/A,"05,","104,"
752062,Norwood Farmstand Thursday,01/25/2024 07:00:00 AM,01/25/2024 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx,EAST GUN HILL ROAD between DEKALB AVENUE and ROCHAMBEAU AVENUE,South,Sidewalk and Curb Lane Closure,"7,","52,"
742184,Soccer -Regulation,01/25/2024 07:00:00 AM,01/25/2024 10:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
741665,Lawn closure - Dene Lawn,01/25/2024 12:00:00 AM,01/25/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
753528,RIPA Events,01/25/2024 06:00:00 AM,01/25/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Randall's Island Park: Soccer-10,,N/A,"11,","25,"
752713,Soccer -Regulation,01/24/2024 07:00:00 PM,01/24/2024 09:30:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
745674,Soccer - Non Regulation,01/24/2024 04:00:00 PM,01/24/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,P.O. Reinaldo Salgado Playground (PS 309): Football-01,,N/A,"03,","81,"
742222,Soccer -Regulation,01/25/2024 05:00:00 PM,01/25/2024 07:30:00 PM,Parks Department,Sport - Youth,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
751834,Field Trip,05/22/2024 10:00:00 AM,05/22/2024 01:00:00 PM,Parks Department,Special Event,Brooklyn,"Friends Field: Softball-01   ,Friends Field: Softball-02",,N/A,"12,","66,"
750365,Soccer - Non Regulation,01/20/2024 11:00:00 AM,01/20/2024 06:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Sara D. Roosevelt Park: Nike Field-Soccer-02 ,De Witt Clinton Park: Soccer-01",,N/A,"03, 04,","18, 5,"
748554,MAYORS LAWN CLOSURE,01/21/2024 12:00:00 AM,01/21/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Carl Schurz Park: Oval (Mayor's) Lawn,,N/A,"8,","19,"
748097,Soccer - Non Regulation,01/20/2024 06:00:00 PM,01/20/2024 08:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
743986,Big Apple Circus,01/21/2024 12:00:00 AM,01/21/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Sidewalks",,N/A,"7,","20,"
748781,Miscellaneous,08/20/2024 12:00:00 PM,08/20/2024 01:00:00 PM,Parks Department,Special Event,Queens,Alley Pond Park: Parking Lot 01 - Springfield,,N/A,"11,","111,"
744702,Football Ã¢â¬â Flag Football,01/21/2024 10:00:00 AM,01/21/2024 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 103rd St-Soccer-02 D,,N/A,"07,","24,"
748038,Hockey,01/21/2024 08:00:00 AM,01/21/2024 06:00:00 PM,Parks Department,Sport - Adult,Manhattan,William F. Passannante Ballfield: Softball-01,,N/A,"02,","6,"
679790,Lawn Closure Date closed for season,01/21/2024 12:00:00 AM,01/21/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Bowling Green Lawn,,N/A,"64,","22,"
745883,Soccer -Regulation,01/21/2024 08:00:00 AM,01/21/2024 02:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-10,,N/A,"14,","70,"
751692,Carroll Gardens Greenmarket Sunday,01/21/2024 06:00:00 AM,01/21/2024 06:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn,CARROLL STREET between COURT STREET and SMITH STREET,Both,Sidewalk and Curb Lane Closure,"6,","76,"
742513,Soccer -Regulation,01/20/2024 11:00:00 AM,01/20/2024 03:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-10 ,Parade Ground: Soccer-11",,N/A,"14,","70,"
746683,Soccer - Non Regulation,01/20/2024 12:00:00 PM,01/20/2024 04:00:00 PM,Parks Department,Sport - Youth,Manhattan,Thomas Jefferson Park: Soccer-01,,N/A,"11,","23,"
751690,"Columbia Thursday, Sunday Greenmarket",01/21/2024 06:00:00 AM,01/21/2024 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan,BROADWAY between WEST  113 STREET and WEST  116 STREET,East,Sidewalk and Curb Lane Closure,"9,","26,"
751293,Soccer -Regulation,01/20/2024 02:00:00 PM,01/20/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
751572,Soccer - Non Regulation,01/20/2024 06:00:00 PM,01/20/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B",,N/A,"07,","72,"
750434,Soccer -Regulation,01/21/2024 08:00:00 AM,01/21/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,Randall's Island Park: Soccer-10,,N/A,"11,","25,"
748359,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 12:00:00 PM,Parks Department,Sport - Youth,Queens,Triborough Bridge Playground B: Soccer-01,,N/A,"1,","114,"
739785,Lawn closure - East 102 Clay Oval,01/21/2024 12:01:00 AM,01/21/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: East 102nd St Clay Oval,,N/A,"64,","22,"
741439,Football - Adults,01/21/2024 09:00:00 AM,01/21/2024 12:00:00 PM,Parks Department,Sport - Adult,Queens,"Montbellier Park: Baseball-01 ,Montbellier Park: Soccer-01",,N/A,"12,","113,"
745483,Soccer - Non Regulation,01/20/2024 02:00:00 PM,01/20/2024 04:00:00 PM,Parks Department,Sport - Youth,Queens,Juniper Valley Park: Football-01,,N/A,"05,","104,"
744926,Soccer - Non Regulation,01/20/2024 11:00:00 AM,01/20/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Red Hook Recreation Area: Soccer-05 HS ,Red Hook Recreation Area: Soccer-04 HS",,N/A,"06,","76,"
741662,Lawn closure - Great Hill Oval,01/21/2024 12:00:00 AM,01/21/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Great Hill Oval ,Central Park: Great Hill North ,Central Park: Great Hill South",,N/A,"64,","22,"
748931,Soccer - Non Regulation,01/21/2024 08:00:00 AM,01/21/2024 10:30:00 AM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
745091,Soccer - Non Regulation,01/21/2024 09:00:00 AM,01/21/2024 01:00:00 PM,Parks Department,Sport - Youth,Manhattan,Tanahey Playground: Soccer-01,,N/A,"3,","5,"
744153,Soccer - Non Regulation,01/28/2024 10:00:00 AM,01/28/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
746704,Soccer - Non Regulation,01/27/2024 02:00:00 PM,01/27/2024 07:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Dyker Beach Park: Dyker 14th Ave-Asphalt-Softball-07,,N/A,"10,","68,"
746595,Hockey,01/28/2024 09:00:00 AM,01/28/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Rappaport Playground: Hockey-01,,N/A,"12,","66,"
749611,Soccer - Non Regulation,01/27/2024 01:00:00 PM,01/27/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bush Terminal Park: Soccer-03,,N/A,"07,","72,"
748287,Miscellaneous,05/21/2024 09:00:00 AM,05/21/2024 02:00:00 PM,Parks Department,Special Event,Brooklyn,"Canarsie Park: Baseball-01   ,Canarsie Park: Softball-02 ,Canarsie Park: Softball-03 ,Canarsie Park: Softball-04 ,Canarsie Park: Softball-05",,N/A,"18,","69,"
742538,Soccer - Non Regulation,01/28/2024 08:00:00 AM,01/28/2024 10:00:00 AM,Parks Department,Sport - Adult,Brooklyn,Bill Brown Playground: Soccer-01,,N/A,"15,","61,"
749020,Soccer - Non Regulation,01/28/2024 08:00:00 AM,01/28/2024 04:00:00 PM,Parks Department,Sport - Youth,Queens,Flushing Meadows Corona Park: Soccer-05,,N/A,"81,","110,"
741929,Soccer - Non Regulation,01/28/2024 09:00:00 AM,01/28/2024 10:00:00 AM,Parks Department,Sport - Adult,Queens,Kissena Corridor West: Soccer-01,,N/A,"07,","109,"
740890,Soccer - Non Regulation,01/27/2024 11:00:00 AM,01/27/2024 03:00:00 PM,Parks Department,Sport - Youth,Queens,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01,,N/A,"07,","109,"
742184,Soccer -Regulation,01/28/2024 07:00:00 AM,01/28/2024 10:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
746301,Soccer - Non Regulation,01/28/2024 09:00:00 AM,01/28/2024 03:00:00 PM,Parks Department,Sport - Youth,Bronx,P.O. Serrano Playground: Soccer-01,,N/A,"09,","43,"
740578,Lawn Closure - Diary Lawn,01/28/2024 12:00:00 AM,01/28/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dairy Lawn,,N/A,"64,","22,"
752437,Locals Surf School,01/28/2024 08:00:00 AM,01/28/2024 02:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 67th Street Surfing Beach,,N/A,"14,","100,"
749168,Soccer - Non Regulation,01/28/2024 09:00:00 AM,01/28/2024 06:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Parade Ground: Soccer-11,,N/A,"14,","70,"
